datetime,ipsrc,ipdst,proto,dstport,action,policyid,interface,interface_out
2026-03-03 02:42:43,172.19.0.8,172.19.0.5,UDP,44659,PERMIT,6,eth0,(empty)
2026-03-03 02:42:42,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:42,172.19.0.8,172.19.0.5,UDP,23829,PERMIT,6,eth0,(empty)
2026-03-03 02:42:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:41,172.19.0.8,172.19.0.5,UDP,33360,PERMIT,6,eth0,(empty)
2026-03-03 02:42:40,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:40,172.19.0.8,172.19.0.5,UDP,30330,PERMIT,6,eth0,(empty)
2026-03-03 02:42:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:39,172.19.0.8,172.19.0.5,UDP,14088,PERMIT,6,eth0,(empty)
2026-03-03 02:42:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:38,172.19.0.8,172.19.0.5,UDP,46983,PERMIT,6,eth0,(empty)
2026-03-03 02:42:37,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:37,172.19.0.8,172.19.0.5,UDP,53697,PERMIT,6,eth0,(empty)
2026-03-03 02:42:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:36,172.19.0.8,172.19.0.5,UDP,10590,PERMIT,6,eth0,(empty)
2026-03-03 02:42:35,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:35,172.19.0.8,172.19.0.5,UDP,15385,PERMIT,6,eth0,(empty)
2026-03-03 02:42:34,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:34,172.19.0.8,172.19.0.5,UDP,13131,PERMIT,6,eth0,(empty)
2026-03-03 02:42:33,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:33,172.19.0.8,172.19.0.5,UDP,40129,PERMIT,6,eth0,(empty)
2026-03-03 02:42:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:32,172.19.0.8,172.19.0.5,UDP,42993,PERMIT,6,eth0,(empty)
2026-03-03 02:42:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:31,172.19.0.8,172.19.0.5,UDP,26525,PERMIT,6,eth0,(empty)
2026-03-03 02:42:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:30,172.19.0.8,172.19.0.5,UDP,50102,PERMIT,6,eth0,(empty)
2026-03-03 02:42:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:29,172.19.0.8,172.19.0.5,UDP,10172,PERMIT,6,eth0,(empty)
2026-03-03 02:42:28,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:28,172.19.0.8,172.19.0.5,UDP,36184,PERMIT,6,eth0,(empty)
2026-03-03 02:42:27,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:27,172.19.0.8,172.19.0.5,UDP,32356,PERMIT,6,eth0,(empty)
2026-03-03 02:42:26,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:26,172.19.0.8,172.19.0.5,UDP,65145,PERMIT,6,eth0,(empty)
2026-03-03 02:42:25,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:25,172.19.0.8,172.19.0.5,UDP,18390,PERMIT,6,eth0,(empty)
2026-03-03 02:42:24,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:24,172.19.0.8,172.19.0.5,UDP,38917,PERMIT,6,eth0,(empty)
2026-03-03 02:42:23,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:23,172.19.0.8,172.19.0.5,UDP,12946,PERMIT,6,eth0,(empty)
2026-03-03 02:42:22,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:22,172.19.0.8,172.19.0.5,UDP,1303,PERMIT,6,eth0,(empty)
2026-03-03 02:42:21,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:21,172.19.0.8,172.19.0.5,UDP,14821,PERMIT,6,eth0,(empty)
2026-03-03 02:42:19,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:19,172.19.0.8,172.19.0.5,UDP,49811,PERMIT,6,eth0,(empty)
2026-03-03 02:42:18,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:18,172.19.0.8,172.19.0.5,UDP,26210,PERMIT,6,eth0,(empty)
2026-03-03 02:42:17,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:17,172.19.0.8,172.19.0.5,UDP,29301,PERMIT,6,eth0,(empty)
2026-03-03 02:42:16,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:16,172.19.0.8,172.19.0.5,UDP,45976,PERMIT,6,eth0,(empty)
2026-03-03 02:42:15,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:15,172.19.0.8,172.19.0.5,UDP,22643,PERMIT,6,eth0,(empty)
2026-03-03 02:42:14,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:14,172.19.0.8,172.19.0.5,UDP,16499,PERMIT,6,eth0,(empty)
2026-03-03 02:42:13,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:13,172.19.0.8,172.19.0.5,UDP,34128,PERMIT,6,eth0,(empty)
2026-03-03 02:42:12,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:12,172.19.0.8,172.19.0.5,UDP,21888,PERMIT,6,eth0,(empty)
2026-03-03 02:42:11,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:11,172.19.0.8,172.19.0.5,UDP,32328,PERMIT,6,eth0,(empty)
2026-03-03 02:42:10,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:10,172.19.0.8,172.19.0.5,UDP,47869,PERMIT,6,eth0,(empty)
2026-03-03 02:42:09,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:09,172.19.0.8,172.19.0.5,UDP,32184,PERMIT,6,eth0,(empty)
2026-03-03 02:42:08,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:08,172.19.0.8,172.19.0.5,UDP,63158,PERMIT,6,eth0,(empty)
2026-03-03 02:42:07,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:07,172.19.0.8,172.19.0.5,UDP,22957,PERMIT,6,eth0,(empty)
2026-03-03 02:42:06,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:06,172.19.0.8,172.19.0.5,UDP,46937,PERMIT,6,eth0,(empty)
2026-03-03 02:42:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:05,172.19.0.8,172.19.0.5,UDP,39168,PERMIT,6,eth0,(empty)
2026-03-03 02:42:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:04,172.19.0.8,172.19.0.5,UDP,55654,PERMIT,6,eth0,(empty)
2026-03-03 02:42:04,172.19.0.8,172.19.0.5,UDP,39622,PERMIT,6,eth0,(empty)
2026-03-03 02:42:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:03,172.19.0.8,172.19.0.5,UDP,23289,PERMIT,6,eth0,(empty)
2026-03-03 02:42:02,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:02,172.19.0.8,172.19.0.5,UDP,34067,PERMIT,6,eth0,(empty)
2026-03-03 02:42:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:01,172.19.0.8,172.19.0.5,UDP,6054,PERMIT,6,eth0,(empty)
2026-03-03 02:42:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:42:00,172.19.0.8,172.19.0.5,UDP,33551,PERMIT,6,eth0,(empty)
2026-03-03 02:41:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:59,172.19.0.8,172.19.0.5,UDP,56276,PERMIT,6,eth0,(empty)
2026-03-03 02:41:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:58,172.19.0.8,172.19.0.5,UDP,17621,PERMIT,6,eth0,(empty)
2026-03-03 02:41:57,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:57,172.19.0.8,172.19.0.5,UDP,36230,PERMIT,6,eth0,(empty)
2026-03-03 02:41:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:56,172.19.0.8,172.19.0.5,UDP,26310,PERMIT,6,eth0,(empty)
2026-03-03 02:41:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:55,172.19.0.8,172.19.0.5,UDP,38289,PERMIT,6,eth0,(empty)
2026-03-03 02:41:54,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:54,172.19.0.8,172.19.0.5,UDP,32562,PERMIT,6,eth0,(empty)
2026-03-03 02:41:53,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:53,172.19.0.8,172.19.0.5,UDP,13929,PERMIT,6,eth0,(empty)
2026-03-03 02:41:52,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:52,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:52,172.19.0.8,172.19.0.5,UDP,28438,PERMIT,6,eth0,(empty)
2026-03-03 02:41:51,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:51,172.19.0.8,172.19.0.5,UDP,34284,PERMIT,6,eth0,(empty)
2026-03-03 02:41:50,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:50,172.19.0.8,172.19.0.5,UDP,32847,PERMIT,6,eth0,(empty)
2026-03-03 02:41:49,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:49,172.19.0.8,172.19.0.5,UDP,33122,PERMIT,6,eth0,(empty)
2026-03-03 02:41:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:48,172.19.0.8,172.19.0.5,UDP,32608,PERMIT,6,eth0,(empty)
2026-03-03 02:41:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:47,172.19.0.8,172.19.0.5,UDP,31461,PERMIT,6,eth0,(empty)
2026-03-03 02:41:46,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:46,172.19.0.8,172.19.0.5,UDP,6186,PERMIT,6,eth0,(empty)
2026-03-03 02:41:45,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:45,172.19.0.8,172.19.0.5,UDP,8171,PERMIT,6,eth0,(empty)
2026-03-03 02:41:44,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:44,172.19.0.8,172.19.0.5,UDP,63862,PERMIT,6,eth0,(empty)
2026-03-03 02:41:43,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:43,172.19.0.8,172.19.0.5,UDP,37283,PERMIT,6,eth0,(empty)
2026-03-03 02:41:42,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:42,172.19.0.8,172.19.0.5,UDP,24120,PERMIT,6,eth0,(empty)
2026-03-03 02:41:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:41,172.19.0.8,172.19.0.5,UDP,16748,PERMIT,6,eth0,(empty)
2026-03-03 02:41:40,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:40,172.19.0.8,172.19.0.5,UDP,40832,PERMIT,6,eth0,(empty)
2026-03-03 02:41:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:39,172.19.0.8,172.19.0.5,UDP,41418,PERMIT,6,eth0,(empty)
2026-03-03 02:41:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:38,172.19.0.8,172.19.0.5,UDP,33914,PERMIT,6,eth0,(empty)
2026-03-03 02:41:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:36,172.19.0.8,172.19.0.5,UDP,59839,PERMIT,6,eth0,(empty)
2026-03-03 02:41:35,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:35,172.19.0.8,172.19.0.5,UDP,42787,PERMIT,6,eth0,(empty)
2026-03-03 02:41:34,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:34,172.19.0.8,172.19.0.5,UDP,23601,PERMIT,6,eth0,(empty)
2026-03-03 02:41:33,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:33,172.19.0.8,172.19.0.5,UDP,30714,PERMIT,6,eth0,(empty)
2026-03-03 02:41:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:32,172.19.0.8,172.19.0.5,UDP,47821,PERMIT,6,eth0,(empty)
2026-03-03 02:41:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:31,172.19.0.8,172.19.0.5,UDP,6018,PERMIT,6,eth0,(empty)
2026-03-03 02:41:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:30,172.19.0.8,172.19.0.5,UDP,27883,PERMIT,6,eth0,(empty)
2026-03-03 02:41:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:29,172.19.0.8,172.19.0.5,UDP,466,PERMIT,6,eth0,(empty)
2026-03-03 02:41:28,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:28,172.19.0.8,172.19.0.5,UDP,759,PERMIT,6,eth0,(empty)
2026-03-03 02:41:27,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:27,172.19.0.8,172.19.0.5,UDP,30243,PERMIT,6,eth0,(empty)
2026-03-03 02:41:26,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:26,172.19.0.8,172.19.0.5,UDP,60110,PERMIT,6,eth0,(empty)
2026-03-03 02:41:25,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:25,172.19.0.8,172.19.0.5,UDP,18156,PERMIT,6,eth0,(empty)
2026-03-03 02:41:24,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:24,172.19.0.8,172.19.0.5,UDP,61703,PERMIT,6,eth0,(empty)
2026-03-03 02:41:23,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:23,172.19.0.8,172.19.0.5,UDP,44120,PERMIT,6,eth0,(empty)
2026-03-03 02:41:22,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:22,172.19.0.8,172.19.0.5,UDP,9387,PERMIT,6,eth0,(empty)
2026-03-03 02:41:21,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:21,172.19.0.8,172.19.0.5,UDP,36170,PERMIT,6,eth0,(empty)
2026-03-03 02:41:20,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:20,172.19.0.8,172.19.0.5,UDP,58048,PERMIT,6,eth0,(empty)
2026-03-03 02:41:19,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:19,172.19.0.8,172.19.0.5,UDP,3861,PERMIT,6,eth0,(empty)
2026-03-03 02:41:18,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:18,172.19.0.8,172.19.0.5,UDP,22908,PERMIT,6,eth0,(empty)
2026-03-03 02:41:17,172.19.0.8,172.19.0.5,UDP,13098,PERMIT,6,eth0,(empty)
2026-03-03 02:41:17,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:17,172.19.0.8,172.19.0.5,UDP,53555,PERMIT,6,eth0,(empty)
2026-03-03 02:41:16,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:16,172.19.0.8,172.19.0.5,UDP,4844,PERMIT,6,eth0,(empty)
2026-03-03 02:41:15,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:15,172.19.0.8,172.19.0.5,UDP,37837,PERMIT,6,eth0,(empty)
2026-03-03 02:41:14,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:14,172.19.0.8,172.19.0.5,UDP,2299,PERMIT,6,eth0,(empty)
2026-03-03 02:41:13,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:13,172.19.0.8,172.19.0.5,UDP,55218,PERMIT,6,eth0,(empty)
2026-03-03 02:41:12,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:12,172.19.0.8,172.19.0.5,UDP,27085,PERMIT,6,eth0,(empty)
2026-03-03 02:41:11,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:11,172.19.0.8,172.19.0.5,UDP,19926,PERMIT,6,eth0,(empty)
2026-03-03 02:41:10,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:10,172.19.0.8,172.19.0.5,UDP,4798,PERMIT,6,eth0,(empty)
2026-03-03 02:41:09,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:09,172.19.0.8,172.19.0.5,UDP,20393,PERMIT,6,eth0,(empty)
2026-03-03 02:41:08,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:08,172.19.0.8,172.19.0.5,UDP,64482,PERMIT,6,eth0,(empty)
2026-03-03 02:41:07,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:07,172.19.0.8,172.19.0.5,UDP,52982,PERMIT,6,eth0,(empty)
2026-03-03 02:41:06,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:06,172.19.0.8,172.19.0.5,UDP,9556,PERMIT,6,eth0,(empty)
2026-03-03 02:41:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:05,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:05,172.19.0.8,172.19.0.5,UDP,34419,PERMIT,6,eth0,(empty)
2026-03-03 02:41:04,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:04,172.19.0.8,172.19.0.5,UDP,46522,PERMIT,6,eth0,(empty)
2026-03-03 02:41:03,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:03,172.19.0.8,172.19.0.5,UDP,44491,PERMIT,6,eth0,(empty)
2026-03-03 02:41:02,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:02,172.19.0.8,172.19.0.5,UDP,37363,PERMIT,6,eth0,(empty)
2026-03-03 02:41:01,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:01,172.19.0.8,172.19.0.5,UDP,48897,PERMIT,6,eth0,(empty)
2026-03-03 02:41:00,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:41:00,172.19.0.8,172.19.0.5,UDP,20080,PERMIT,6,eth0,(empty)
2026-03-03 02:40:59,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:59,172.19.0.8,172.19.0.5,UDP,61657,PERMIT,6,eth0,(empty)
2026-03-03 02:40:58,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:58,172.19.0.8,172.19.0.5,UDP,59026,PERMIT,6,eth0,(empty)
2026-03-03 02:40:57,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:57,172.19.0.8,172.19.0.5,UDP,6773,PERMIT,6,eth0,(empty)
2026-03-03 02:40:56,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:56,172.19.0.8,172.19.0.5,UDP,26742,PERMIT,6,eth0,(empty)
2026-03-03 02:40:55,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:55,172.19.0.8,172.19.0.5,UDP,35443,PERMIT,6,eth0,(empty)
2026-03-03 02:40:53,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:53,172.19.0.8,172.19.0.5,UDP,46875,PERMIT,6,eth0,(empty)
2026-03-03 02:40:52,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:52,172.19.0.8,172.19.0.5,UDP,32089,PERMIT,6,eth0,(empty)
2026-03-03 02:40:51,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:51,172.19.0.8,172.19.0.5,UDP,42821,PERMIT,6,eth0,(empty)
2026-03-03 02:40:50,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:50,172.19.0.8,172.19.0.5,UDP,41345,PERMIT,6,eth0,(empty)
2026-03-03 02:40:49,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:49,172.19.0.8,172.19.0.5,UDP,33293,PERMIT,6,eth0,(empty)
2026-03-03 02:40:48,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:48,172.19.0.8,172.19.0.5,UDP,21762,PERMIT,6,eth0,(empty)
2026-03-03 02:40:47,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:47,172.19.0.8,172.19.0.5,UDP,29182,PERMIT,6,eth0,(empty)
2026-03-03 02:40:46,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:46,172.19.0.8,172.19.0.5,UDP,35254,PERMIT,6,eth0,(empty)
2026-03-03 02:40:45,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:45,172.19.0.8,172.19.0.5,UDP,33731,PERMIT,6,eth0,(empty)
2026-03-03 02:40:44,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:44,172.19.0.8,172.19.0.5,UDP,61713,PERMIT,6,eth0,(empty)
2026-03-03 02:40:43,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:43,172.19.0.8,172.19.0.5,UDP,23821,PERMIT,6,eth0,(empty)
2026-03-03 02:40:42,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:42,172.19.0.8,172.19.0.5,UDP,43482,PERMIT,6,eth0,(empty)
2026-03-03 02:40:41,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:41,172.19.0.8,172.19.0.5,UDP,49586,PERMIT,6,eth0,(empty)
2026-03-03 02:40:40,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:40,172.19.0.8,172.19.0.5,UDP,33143,PERMIT,6,eth0,(empty)
2026-03-03 02:40:39,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:39,172.19.0.8,172.19.0.5,UDP,79,PERMIT,6,eth0,(empty)
2026-03-03 02:40:38,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:38,172.19.0.8,172.19.0.5,UDP,14874,PERMIT,6,eth0,(empty)
2026-03-03 02:40:37,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:37,172.19.0.8,172.19.0.5,UDP,37543,PERMIT,6,eth0,(empty)
2026-03-03 02:40:36,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:36,172.19.0.8,172.19.0.5,UDP,49254,PERMIT,6,eth0,(empty)
2026-03-03 02:40:35,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:35,172.19.0.8,172.19.0.5,UDP,49132,PERMIT,6,eth0,(empty)
2026-03-03 02:40:34,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:34,172.19.0.8,172.19.0.5,UDP,25112,PERMIT,6,eth0,(empty)
2026-03-03 02:40:33,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:33,172.19.0.8,172.19.0.5,UDP,44118,PERMIT,6,eth0,(empty)
2026-03-03 02:40:32,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:32,172.19.0.8,172.19.0.5,UDP,21855,PERMIT,6,eth0,(empty)
2026-03-03 02:40:31,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:31,172.19.0.8,172.19.0.5,UDP,55052,PERMIT,6,eth0,(empty)
2026-03-03 02:40:30,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
2026-03-03 02:40:30,172.19.0.8,172.19.0.5,UDP,5482,PERMIT,6,eth0,(empty)
2026-03-03 02:40:30,172.19.0.8,172.19.0.5,UDP,12315,PERMIT,6,eth0,(empty)
2026-03-03 02:40:29,172.19.0.4,172.19.0.5,TCP,42220,DENY,34,eth0,(empty)
